# MsuH m_ini logL logTe M_ass b_ass y_ass m_app b-y dist abs_dist ID_parent age_parent
-0.62 0.72938 -0.439 3.735 6.007 6.439 5.985 6.9667526765 0.458951153846 -15.4476 15.4476 3147583884.0 5.446896
-1.06 0.73469 -0.326 3.7633 5.701 6.085 5.684 7.18779727076 0.407299038462 -19.653 19.653 1001495194.0 4.65056
0.17 1.45953 0.763 3.8135 2.839 3.13 2.821 3.98775834169 0.314397948718 -16.8416 16.8416 1002190763.0 1.917327
0.11 0.94844 -0.258 3.7361 5.525 5.968 5.5 6.33241132771 0.472617916667 -14.4079 14.4079 3150408197.0 0.4771632
0.17 1.49093 0.741 3.8381 2.88 3.124 2.863 4.64795223738 0.268160897436 -22.342 22.342 2075476998.0 1.277361
0.22 2.71633 1.961 3.9008 -0.206 -0.123 -0.222 6.86325944527 0.173663333333 232.9496 232.9496 3148009886.0 0.562615
0.0 1.13999 0.253 3.7956 4.15 4.476 4.131 6.23224570303 0.353263012821 25.7806 25.7806 2073797673.0 2.111423
-0.25 1.09222 0.297 3.8074 4.051 4.353 4.033 6.39394679232 0.329303141026 29.0258 29.0258 3150514268.0 2.667204
0.22 0.80738 -0.615 3.6798 6.661 7.208 6.608 1.98370063341 0.600371666667 -1.1596 1.1596 4222067868.0 0.9748649
-0.72 2.11611 1.739 4.0347 0.875 0.853 0.862 3.89098311382 0.00362307692308 -39.384 39.384 1003116249.0 0.5467631
-0.14 1.28827 0.566 3.8346 3.349 3.599 3.332 6.32825280151 0.279415064103 38.735 38.735 1001539248.0 1.475175
0.07 0.98857 -0.061 3.7584 4.982 5.382 4.961 7.22453486258 0.429888044872 27.7307 27.7307 3149198898.0 3.019246
-0.1 1.26579 0.705 3.807 3.011 3.311 2.993 5.02532221798 0.326011442308 -24.9957 24.9957 2075869882.0 3.678985
0.22 1.43056 0.592 3.8295 3.257 3.52 3.239 6.92926301821 0.297971025641 52.9496 52.9496 3148009886.0 0.562615
-0.14 1.07541 0.291 3.7968 4.065 4.387 4.047 6.11148736726 0.348129615385 25.3644 25.3644 1001613519.0 3.755949
-1.76 0.92227 0.631 3.8596 3.257 3.459 3.241 6.03433454703 0.229330320513 -35.3506 35.3506 1001261165.0 6.671492
0.17 0.87593 -0.405 3.7107 5.979 6.47 5.944 4.47222349123 0.527597692308 4.9848 4.9848 1003217318.0 2.504783
0.11 1.49306 0.764 3.8451 2.824 3.053 2.807 6.34444315886 0.261850512821 49.4536 49.4536 3147784107.0 1.183891
0.33 1.42881 2.448 5.0029 4.926 4.771 4.921 0.663310760964 -0.149550192308 -1.4034 1.4034 2074592861.0 3.907991
-0.31 0.7125 -0.642 3.6919 6.657 7.163 6.618 3.65154666807 0.545802147436 2.5027 2.5027 2074928006.0 3.275955
-0.25 1.39228 0.864 3.8387 2.604 2.84 2.586 5.75461817159 0.267415224359 -41.8555 41.8555 3149551695.0 2.373968
-0.31 1.04262 0.182 3.801 4.349 4.663 4.331 6.44189932381 0.340303173077 25.9059 25.9059 2077110620.0 1.936134
-0.1 0.74057 -0.648 3.6833 6.72 7.247 6.673 6.91368345774 0.577486634615 10.8783 10.8783 2074787775.0 2.957968
0.33 1.61489 0.824 3.8474 2.654 2.88 2.636 4.11176484597 0.250216121795 19.3943 19.3943 3149691529.0 0.8219488
0.22 1.38201 0.544 3.8207 3.382 3.662 3.364 6.87473646067 0.313653974359 48.8404 48.8404 4222067868.0 0.9748649
-0.31 1.18439 0.555 3.8239 3.396 3.664 3.379 7.29821342156 0.303816826923 58.7085 58.7085 3148325066.0 2.67709
0.4 2.14712 1.382 3.911 1.257 1.344 1.24 7.10096028089 0.148356666667 138.3928 138.3928 4222211748.0 0.6055005
-0.1 0.69595 -0.781 3.6592 7.202 7.782 7.143 3.48763538971 0.639578910256 -1.8062 1.8062 3148994329.0 2.684276
-0.04 2.14297 1.416 3.992 1.441 1.437 1.426 5.90093419879 0.0351416987179 75.3221 75.3221 3147649858.0 0.2482806
0.17 1.48751 0.825 3.8 2.695 3.012 2.677 4.02758872708 0.340870833333 18.317 18.317 2074929989.0 2.458315
-0.21 1.1217 0.42 3.8085 3.736 4.035 3.719 3.25137098655 0.318554615385 7.9704 7.9704 2075497332.0 3.396081
0.11 1.89729 1.228 3.9099 1.663 1.757 1.646 4.57135132114 0.123023012821 37.5118 37.5118 3148582144.0 0.7783931
0.33 1.51994 0.784 3.8106 2.778 3.078 2.76 5.47491443315 0.32892474359 -34.0852 34.0852 2074576454.0 1.988068
0.4 1.23092 0.332 3.7815 3.943 4.308 3.923 4.06131596019 0.388368269231 10.509 10.509 4222659285.0 2.984095
0.4 2.00924 1.174 3.9233 1.798 1.868 1.781 7.41649715791 0.127220480769 125.4879 125.4879 3148779333.0 0.2125693
-0.45 1.06306 0.5 3.8144 3.552 3.837 3.535 3.20997847607 0.304727339744 8.5093 8.5093 2074800958.0 4.65056
0.07 1.90161 1.244 3.9184 1.635 1.712 1.618 5.63375898913 0.113648814103 61.3043 61.3043 3150723215.0 0.6137782
0.4 1.38086 0.501 3.8085 3.486 3.794 3.468 5.954858096 0.335850769231 30.7344 30.7344 2074660859.0 1.116938
0.69 1.72399 0.879 3.8506 2.485 2.708 2.467 2.50991403889 0.244227115385 10.0686 10.0686 4221766152.0 0.3490548
-0.35 0.67119 -0.75 3.6748 7.015 7.549 6.966 5.89207052434 0.584905769231 -5.946 5.946 3148665875.0 3.458547
-0.21 1.05835 0.432 3.7941 3.718 4.044 3.7 6.03659239604 0.353200737179 28.7063 28.7063 2074368802.0 5.638685
-0.14 0.94005 -0.136 3.7608 5.179 5.57 5.158 7.4853802016 0.421149807692 -28.5474 28.5474 2076864655.0 1.620586
-0.31 0.69448 -0.733 3.6793 6.95 7.477 6.903 5.36186745797 0.575539070513 -4.8019 4.8019 2074100515.0 0.3065702
0.4 1.79796 1.084 3.8349 1.998 2.246 1.98 1.06782666237 0.268082147436 6.4963 6.4963 3149861308.0 1.154738
0.44 1.14299 0.043 3.7638 4.694 5.098 4.672 3.81413581718 0.428130801282 -6.6481 6.6481 4221297866.0 0.2763303
0.33 0.97765 -0.261 3.7281 5.55 6.02 5.522 5.87863298968 0.50170900641 -11.5721 11.5721 3149559205.0 0.5633465
0.33 2.25381 1.544 3.8871 0.831 0.959 0.814 -0.423548672698 0.146793974359 5.5972 5.5972 2077300802.0 0.8238834
0.4 1.9726 1.281 3.833 1.5 1.749 1.482 4.18188440658 0.277850544872 33.8537 33.8537 2074133575.0 1.059183
0.22 1.34978 0.594 3.795 3.277 3.608 3.258 7.13629055724 0.368458044872 57.5891 57.5891 2076721520.0 2.827937
0.28 2.84501 1.899 4.0194 0.347 0.324 0.334 7.06162799363 0.0543592307692 200.8008 200.8008 2075185289.0 0.1999977
-0.1 0.72141 -0.695 3.6743 6.887 7.43 6.834 3.96505198836 0.596833557692 2.6007 2.6007 2076768177.0 3.446244
0.4 2.09296 1.297 3.9195 1.483 1.556 1.467 7.22128060164 0.131370384615 132.1956 132.1956 3148942232.0 0.4292118
0.51 1.2251 0.258 3.7788 4.125 4.5 4.105 4.21552581538 0.398325641026 10.376 10.376 3149329906.0 1.797883
-1.16 0.64324 -0.499 3.7367 6.173 6.606 6.155 6.60156987188 0.454882724359 12.1141 12.1141 1001004085.0 12.24471
0.11 1.1519 0.385 3.7858 3.821 4.168 3.802 6.02758242789 0.374743910256 27.281 27.281 2074816170.0 4.758249
-0.72 1.23125 0.653 3.8815 3.157 3.32 3.14 7.0640630686 0.198857788462 58.8363 58.8363 1002872039.0 1.356042
0.33 2.78814 1.984 3.8952 -0.273 -0.178 -0.29 6.46830469069 0.177086698718 203.0705 203.0705 4223386863.0 0.4632261
0.56 1.8074 1.037 3.8472 2.095 2.322 2.078 2.81392035522 0.248434679487 13.8362 13.8362 3147651143.0 0.8847522
-0.14 1.37714 0.791 3.8289 2.783 3.04 2.765 5.14978306321 0.284404455128 -29.3419 29.3419 3148175304.0 2.284044
0.11 1.39499 0.6 3.8312 3.246 3.503 3.228 7.32873685073 0.29540150641 63.6527 63.6527 2075450640.0 0.8905441
0.17 1.28144 0.483 3.802 3.553 3.869 3.534 6.30929825648 0.346222820513 -35.0152 35.0152 1003217318.0 2.504783
0.11 1.1154 0.189 3.7832 4.315 4.667 4.296 1.83093098063 0.372019519231 -3.1809 3.1809 2074108765.0 2.585696
-0.51 0.67041 -0.707 3.6892 6.833 7.34 6.795 6.97565986926 0.548406057692 10.6269 10.6269 2074013056.0 2.416295
0.17 2.53753 1.725 3.9946 0.671 0.662 0.657 -4.22988022154 0.00533532051282 1.0462 1.0462 3148808840.0 0.3856043
0.17 2.36426 1.748 3.8561 0.324 0.512 0.307 6.96444670549 0.267375288462 194.6109 194.6109 3147822336.0 0.7696729
-0.25 0.85311 -0.257 3.7475 5.508 5.922 5.487 4.82812054358 0.437335673077 7.2873 7.2873 3150788197.0 3.529181
-0.66 0.93989 0.179 3.8053 4.38 4.685 4.363 6.95621702299 0.332342724359 32.2693 32.2693 2074389511.0 4.408704
0.33 2.31813 1.616 3.8587 0.646 0.834 0.629 5.8307407356 0.238268557692 103.7979 103.7979 4221478633.0 0.8166286
0.07 1.15065 0.296 3.7933 4.04 4.371 4.021 7.13960308595 0.363109487179 -40.9016 40.9016 2076847298.0 2.856904
-0.55 1.04156 0.307 3.8197 4.046 4.324 4.029 5.30719959208 0.3006825 17.7294 17.7294 2077093006.0 2.479408
-0.31 1.3666 0.78 3.8678 2.811 2.995 2.794 4.93693667658 0.209428942308 26.2983 26.2983 2074030647.0 1.623641
-0.55 0.81019 -0.317 3.7542 5.66 6.059 5.641 5.5693384667 0.421060576923 -9.549 9.549 1003363945.0 1.017175
0.4 2.046 1.267 3.9075 1.542 1.64 1.525 4.38377953738 0.12666599359 -36.3979 36.3979 4224205271.0 0.5884517
0.07 1.09768 0.311 3.7819 4.014 4.368 3.995 3.79651294809 0.375887660256 -9.0095 9.0095 4223811695.0 5.555409
0.07 1.55148 0.96 3.8008 2.362 2.674 2.344 6.65793204815 0.352440320513 70.0138 70.0138 4223785572.0 2.251546
0.07 1.19143 0.362 3.8001 3.866 4.184 3.848 5.76202414075 0.34359125 -23.6847 23.6847 4224803849.0 2.644719
0.33 0.78726 -0.68 3.6663 6.915 7.498 6.854 6.32661061664 0.646435833333 7.5998 7.5998 3148043590.0 2.330192
0.33 1.18915 0.173 3.7798 4.346 4.712 4.326 5.32802196947 0.391001826923 -15.6057 15.6057 3149691529.0 0.8219488
-0.04 1.99085 1.373 3.9441 1.371 1.407 1.355 6.4608179158 0.0839079166667 99.5527 99.5527 3150140493.0 0.6405437
-0.21 0.96375 0.01 3.7772 4.792 5.151 4.773 -2.57790759376 0.378107596154 -0.3357 0.3357 1000489901.0 3.542716
0.51 1.4729 0.71 3.7697 3.006 3.403 2.986 7.47514209811 0.441240833333 75.6314 75.6314 4223983819.0 3.049703
-0.31 1.38569 0.913 3.8215 2.493 2.761 2.476 2.91738404636 0.288875288462 12.0909 12.0909 3150602199.0 2.647868
0.56 1.42256 0.528 3.8086 3.408 3.719 3.389 6.83716879893 0.345212019231 47.4615 47.4615 4223690427.0 0.8265432
0.22 1.16772 0.247 3.7847 4.162 4.514 4.142 6.17536418661 0.380007948718 24.9848 24.9848 1003217318.0 2.504783
0.17 1.00727 -0.117 3.7503 5.134 5.554 5.112 6.12551739554 0.447023589744 15.6736 15.6736 4221572104.0 1.598249
-0.1 0.95692 -0.013 3.7681 4.857 5.235 4.837 6.6814047162 0.405347532051 22.9243 22.9243 2074759750.0 5.019914
0.07 1.06547 0.077 3.7753 4.608 4.974 4.588 7.23446466982 0.396581217949 -33.0134 33.0134 2074929216.0 2.144347
-0.31 1.12661 0.404 3.8186 3.781 4.061 3.764 7.23099916232 0.312355480769 -47.9091 47.9091 3150602199.0 2.647868
-0.31 1.25097 0.535 3.8427 3.439 3.674 3.422 4.39063993695 0.256932820513 -15.3904 15.3904 1003114379.0 1.090592
-0.82 0.98942 0.71 3.7963 3.058 3.372 3.042 4.75552086385 0.336934615385 -21.636 21.636 1002361036.0 6.436467
0.4 1.17507 0.123 3.7733 4.477 4.859 4.456 5.56733906804 0.408255737179 -16.3979 16.3979 4224205271.0 0.5884517
-0.55 1.35253 0.913 3.8815 2.486 2.642 2.469 6.79063651982 0.195527628205 70.2862 70.2862 1001031308.0 2.08791
-0.1 1.61379 1.037 3.8818 2.143 2.296 2.126 7.39307433682 0.204237051282 106.8196 106.8196 2074368021.0 1.221126
0.44 2.2403 1.35 3.959 1.447 1.466 1.432 5.77528642968 0.0567665064103 71.0315 71.0315 4222744958.0 0.07578272
-0.82 0.71301 -0.339 3.7513 5.734 6.138 5.715 7.45748951419 0.430017211538 21.8937 21.8937 1002843400.0 9.653451
0.33 3.2478 2.154 4.0457 -0.165 -0.199 -0.178 2.02723849649 -0.0123129487179 27.1036 27.1036 3147510632.0 0.2362171
0.07 2.22419 1.518 3.9695 1.086 1.095 1.071 7.37222337467 0.0776549038462 -167.4033 167.4033 3149501667.0 0.5072199
0.07 1.48828 0.878 3.8009 2.568 2.881 2.551 6.92101889235 0.353018942308 71.8191 71.8191 2074108765.0 2.585696
-0.21 1.34599 0.798 3.8128 2.781 3.068 2.764 3.88379229553 0.309285737179 -16.4915 16.4915 3149212736.0 2.708513
0.28 0.8109 -0.622 3.6767 6.695 7.252 6.64 7.41652484528 0.616439967949 -13.8527 13.8527 3148499037.0 1.27998
0.28 1.02862 -0.1 3.7484 5.09 5.519 5.067 5.38801039712 0.455657339744 11.4109 11.4109 3150135044.0 1.833334
0.51 1.01235 -0.209 3.7316 5.406 5.879 5.378 7.54218389273 0.509468333333 26.4212 26.4212 4222991307.0 0.5594459
0.11 1.3148 0.742 3.7862 2.922 3.267 2.903 6.32634821161 0.379042788462 46.9335 46.9335 3148649923.0 4.112277
0.17 0.979 -0.169 3.7432 5.282 5.716 5.258 7.24369108549 0.465821730769 -24.4038 24.4038 3149174809.0 1.912217
0.17 0.98011 -0.137 3.7458 5.194 5.623 5.171 5.20975153331 0.455213589744 -10.0264 10.0264 3149172038.0 3.209586
0.0 1.12494 0.248 3.7933 4.165 4.496 4.146 7.29363485235 0.363282628205 41.4418 41.4418 3150320130.0 2.671249
0.28 1.65496 0.891 3.8574 2.484 2.689 2.466 3.38306829839 0.227815641026 -15.0248 15.0248 3149106662.0 0.7786357
0.33 2.7804 1.811 4.0189 0.56 0.537 0.547 6.75936625978 0.0416963782051 161.2927 161.2927 4222408291.0 0.2041885
-0.14 1.04136 0.141 3.7889 4.448 4.787 4.43 4.92759648342 0.360974519231 12.4005 12.4005 1003100670.0 2.688093
0.11 1.54453 0.918 3.8153 2.453 2.737 2.435 0.735617917706 0.303450320513 4.525 4.525 3148715354.0 1.959332
0.64 1.43572 0.554 3.8065 3.337 3.655 3.318 4.73080266535 0.34303724359 18.8362 18.8362 3147651143.0 0.8847522
0.44 2.05191 1.216 3.9222 1.686 1.757 1.669 7.26508111676 0.127535865385 123.3519 123.3519 4221297866.0 0.2763303
0.0 1.27112 0.673 3.8012 3.088 3.4 3.07 7.04227184391 0.349261089744 60.0946 60.0946 4224109621.0 3.871374
0.44 0.79113 -0.703 3.6626 7.004 7.602 6.941 7.49145460155 0.664988846154 12.4452 12.4452 3150372412.0 1.010928
0.44 0.87896 -0.504 3.6924 6.313 6.85 6.266 5.34958513861 0.586050608974 -6.3979 6.3979 4224205271.0 0.5884517
0.0 0.77564 -0.604 3.6871 6.59 7.114 6.544 7.03886228004 0.573918974359 -12.2272 12.2272 2074325983.0 2.030182
0.22 0.74345 -0.768 3.6548 7.213 7.817 7.148 5.24797732225 0.670294294872 -4.0382 4.0382 3148453532.0 2.108887
-0.41 1.2868 0.757 3.8487 2.882 3.1 2.865 4.13051902255 0.240649679487 17.627 17.627 2076558033.0 2.321517
0.11 0.88964 -0.27 3.7284 5.577 6.035 5.55 6.12263935366 0.489096538462 -12.7812 12.7812 2074683462.0 5.675299
0.11 1.05516 0.17 3.7732 4.374 4.746 4.354 6.47406367226 0.400330288462 25.9905 25.9905 4223811695.0 5.555409
0.07 1.40573 0.685 3.8311 3.033 3.289 3.015 4.56779331801 0.280438525641 -20.0882 20.0882 3150104949.0 1.485099
0.28 1.71575 1.059 3.7931 2.106 2.441 2.088 7.26295334053 0.385864615385 102.5376 102.5376 3148799727.0 1.928475
-0.21 0.75452 -0.55 3.7031 6.373 6.864 6.339 6.31768269862 0.528110576923 -9.705 9.705 2074923079.0 3.35164
0.28 1.3273 0.544 3.7849 3.412 3.766 3.393 3.702345101 0.376644519231 -11.3709 11.3709 3148280923.0 3.137935
-0.41 0.73463 -0.535 3.7138 6.301 6.768 6.272 6.06338139833 0.498861121795 8.9267 8.9267 1000474550.0 3.125197
0.07 1.22569 0.441 3.8026 3.666 3.978 3.647 6.78786985309 0.344242083333 41.3153 41.3153 4224803849.0 2.644719
-0.41 0.73142 -0.532 3.7137 6.292 6.76 6.264 7.53233214497 0.501628589744 17.5612 17.5612 2075731423.0 4.034462
-0.21 1.25623 0.804 3.8021 2.773 3.08 2.756 6.05134842762 0.338211730769 -44.3406 44.3406 2077129867.0 3.419234
0.22 1.37292 2.67 5.0217 4.507 4.351 4.502 5.58769815925 -0.145767371795 16.3258 16.3258 4221812803.0 4.470053
-0.1 1.09013 0.169 3.7935 4.371 4.701 4.352 7.05746577367 0.359873108974 -33.9241 33.9241 1001189493.0 1.394943
0.4 1.64438 0.913 3.8191 2.44 2.723 2.422 6.75788903745 0.323661185897 70.7029 70.7029 3148125224.0 1.630221
0.11 0.85029 -0.443 3.7073 6.087 6.581 6.052 7.17903289951 0.534259807692 16.4106 16.4106 2074238932.0 2.478501
-0.86 0.83131 -0.102 3.7864 5.114 5.454 5.097 5.50785071977 0.360821474359 11.923 11.923 1000081998.0 3.829608
0.44 3.29574 2.043 4.0766 0.264 0.218 0.251 4.93283974361 -0.00650990384615 -82.6491 82.6491 3150637197.0 0.01388184
0.0 1.393 0.592 3.8409 3.271 3.51 3.254 7.461601894 0.277409487179 66.7976 66.7976 3150921611.0 0.3468465
0.22 1.00398 -0.043 3.7523 4.942 5.361 4.92 6.06070844044 0.446324326923 -16.6119 16.6119 3149131140.0 4.963294
-0.1 0.89334 -0.188 3.7488 5.325 5.74 5.303 6.98633389093 0.443821121795 21.2819 21.2819 1001516930.0 4.75348
0.4 1.05487 -0.123 3.7448 5.155 5.597 5.132 7.28977759234 0.473462916667 26.4043 26.4043 4222872019.0 0.2637848
0.17 1.50237 0.916 3.7804 2.488 2.847 2.469 -0.380604203521 0.378854262821 -2.6653 2.6653 2077034729.0 3.019686
-0.21 1.27222 0.825 3.7827 2.742 3.087 2.724 7.41958631914 0.389593076923 82.9704 82.9704 2075497332.0 3.396081
0.22 1.05318 0.026 3.7622 4.75 5.149 4.729 7.06266757759 0.42917599359 28.6291 28.6291 3148280923.0 3.137935
0.17 0.71008 -0.858 3.6364 7.58 8.238 7.511 2.49638566369 0.727308269231 0.9618 0.9618 3148453532.0 2.108887
0.64 1.046 -0.125 3.7403 5.166 5.628 5.141 7.07602130379 0.494639807692 23.8362 23.8362 3147651143.0 0.8847522
-0.21 0.68506 -0.784 3.6638 7.175 7.739 7.119 5.6541188666 0.621587371795 -4.9526 4.9526 2076036368.0 1.560116
-0.72 0.74192 -0.155 3.7652 5.253 5.632 5.235 6.58991218631 0.402882435897 18.3532 18.3532 2074925771.0 12.45832
0.0 1.22588 0.49 3.8027 3.547 3.858 3.529 7.52626026048 0.348477948718 60.7712 60.7712 2074583206.0 3.178504
-0.04 1.01228 0.068 3.7749 4.638 5.004 4.619 6.44511682288 0.392289871795 -22.7444 22.7444 3148632375.0 4.043011
-0.35 0.78066 -0.417 3.7293 5.956 6.4 5.931 5.7492564508 0.471901923077 9.054 9.054 3148665875.0 3.458547
0.11 1.15551 0.211 3.7894 4.254 4.593 4.234 7.41452728344 0.372475416667 42.0433 42.0433 2074050322.0 1.471394
0.33 2.10025 1.346 3.9142 1.355 1.437 1.339 6.21171042932 0.126788782051 89.821 89.821 3148341812.0 0.5791913
-0.25 0.94598 -0.011 3.7765 4.848 5.209 4.829 6.44424792191 0.386621602564 20.6594 20.6594 2077129867.0 3.419234
-0.76 1.20373 0.618 3.8767 3.248 3.421 3.232 5.36265950376 0.197385801282 -26.1637 26.1637 1002872039.0 1.356042
0.33 1.29632 0.351 3.7994 3.877 4.203 3.858 7.04468138814 0.358519038462 42.1794 42.1794 2075460073.0 0.5878422
0.11 0.92873 -0.24 3.7353 5.482 5.927 5.457 7.54288733848 0.478183076923 25.5312 25.5312 2073848263.0 2.885165
0.0 1.75338 1.145 3.8912 1.864 1.996 1.847 7.17311476824 0.184135320513 109.6222 109.6222 4222408863.0 1.017896
-0.41 1.02075 0.245 3.8059 4.196 4.499 4.178 6.6768420679 0.330904519231 -30.9021 30.9021 1002602859.0 3.282491
-0.31 1.31079 0.596 3.8561 3.282 3.491 3.264 6.68400728636 0.242026923077 46.884 46.884 1001837891.0 0.5494467
-0.1 1.48076 0.857 3.8637 2.599 2.79 2.582 5.09219447625 0.217960224359 31.0759 31.0759 1001189493.0 1.394943
-0.31 0.99393 0.17 3.7937 4.383 4.71 4.365 6.68695131527 0.354139711538 -28.5159 28.5159 3149405024.0 3.960458
0.44 1.43362 0.671 3.7635 3.122 3.531 3.102 7.11351431775 0.448585160256 -61.1057 61.1057 4221571964.0 3.641441
0.33 2.6717 1.748 4.0038 0.645 0.628 0.631 2.96366903917 0.00620105769231 -28.7073 28.7073 4222408291.0 0.2041885
0.11 2.20374 1.573 3.9086 0.791 0.875 0.775 -1.0881391736 0.101346410256 4.2008 4.2008 3148241057.0 0.7670098
-0.1 1.18395 0.654 3.7915 3.152 3.483 3.134 7.14994300906 0.368641634615 61.2819 61.2819 1001516930.0 4.75348
-0.21 0.7811 -0.426 3.7201 6.002 6.465 5.974 6.2774749359 0.494619775641 -11.2937 11.2937 2074368802.0 5.638685
0.51 0.93076 -0.296 3.7159 5.679 6.182 5.646 5.15830912119 0.538512692308 -7.8396 7.8396 4222692750.0 4.682554
-1.12 0.83436 0.147 3.8064 4.493 4.795 4.476 6.36387643672 0.326504775641 -23.4149 23.4149 1003363459.0 7.458067
0.33 1.32934 0.39 3.8049 3.773 4.088 3.754 6.67261899367 0.345975576923 -37.3638 37.3638 4223312768.0 0.3522463
0.17 2.07773 1.296 3.9551 1.584 1.608 1.568 7.54143633823 0.0865867628205 145.3507 145.3507 2074314551.0 0.2001213
0.11 0.83191 -0.526 3.6971 6.341 6.851 6.301 3.24744323228 0.550770288462 -2.4033 2.4033 3149501667.0 0.5072199
0.11 0.91466 -0.288 3.7294 5.619 6.075 5.592 2.20930571611 0.483666025641 -2.078 2.078 2077070135.0 2.141355
0.4 1.36185 0.508 3.8024 3.474 3.795 3.456 6.26054851098 0.350377724359 35.4985 35.4985 4221779908.0 1.871994
0.4 3.69735 2.515 3.9854 -1.354 -1.366 -1.368 2.87209756684 0.0237516346154 67.8651 67.8651 3148868524.0 0.2076398
0.07 1.29433 0.448 3.8179 3.639 3.923 3.621 6.73305743714 0.315076666667 -40.7992 40.7992 3148241057.0 0.7670098
0.11 1.05359 0.106 3.7719 4.538 4.912 4.518 6.71639746756 0.402632532051 26.9335 26.9335 3148649923.0 4.112277
0.11 1.15903 0.425 3.7854 3.719 4.066 3.7 7.38155481876 0.382897115385 -52.719 52.719 2074816170.0 4.758249
-0.04 1.2076 0.49 3.801 3.552 3.866 3.534 6.97255470954 0.347153076923 -47.2776 47.2776 3148495517.0 3.417071
0.28 2.19076 1.44 3.9313 1.151 1.201 1.135 6.84754575071 0.107609294872 129.821 129.821 3148341812.0 0.5791913
-0.21 1.03446 0.219 3.7941 4.253 4.581 4.235 6.59857591137 0.355314262821 29.0605 29.0605 2077358607.0 3.745551
-0.66 1.01876 0.241 3.8194 4.218 4.497 4.201 6.33973745978 0.304412852564 26.2481 26.2481 2076418621.0 1.748823
-0.21 1.71605 1.246 3.8824 1.619 1.764 1.601 4.2878440043 0.173786570513 -33.6541 33.6541 4222413740.0 1.264742
-0.51 1.36368 0.929 3.8718 2.444 2.617 2.427 5.79019291384 0.204653461538 45.7188 45.7188 1000832644.0 2.128927
-0.14 1.37511 0.844 3.7973 2.674 2.991 2.656 5.38654480484 0.346002435897 -34.3276 34.3276 2074060025.0 2.851337
0.17 2.45449 1.736 3.9457 0.451 0.477 0.436 4.08517075676 0.0576828205128 -52.0504 52.0504 3148009886.0 0.562615
0.11 1.17944 0.344 3.7943 3.915 4.245 3.896 6.56515103327 0.359695512821 33.37 33.37 3149250268.0 2.795801
0.28 1.14121 0.141 3.7747 4.436 4.811 4.416 2.21451689437 0.396150352564 -3.5891 3.5891 3150135044.0 1.833334
0.28 1.27194 0.434 3.7925 3.678 4.016 3.659 7.36069125305 0.374050769231 53.1984 53.1984 4224668634.0 2.575316
0.07 0.75858 -0.665 3.675 6.809 7.356 6.754 5.63883627282 0.603864871795 5.8184 5.8184 3148533183.0 2.919823
0.28 0.88123 -0.464 3.7011 6.165 6.678 6.125 7.44111469168 0.558721346154 17.8506 17.8506 4224556754.0 0.5362718
-0.86 0.91774 0.168 3.8111 4.421 4.716 4.405 5.95012392841 0.317421891026 20.0363 20.0363 1002298578.0 3.938441
0.11 1.3277 0.564 3.8148 3.345 3.633 3.327 4.6571349978 0.31181625 -18.1467 18.1467 3147756454.0 2.008439
-0.04 1.58643 1.007 3.852 2.218 2.429 2.201 7.08914957392 0.256973173077 90.3963 90.3963 1002828956.0 1.506115
-0.51 0.89114 -0.079 3.7806 5.035 5.386 5.016 6.84618424359 0.377303397436 22.7866 22.7866 2075500048.0 2.619058
0.17 1.3142 0.548 3.8 3.391 3.71 3.372 5.25547421379 0.345482916667 -23.3467 23.3467 3147846452.0 2.527868
0.22 1.35829 0.612 3.7914 3.237 3.575 3.218 5.8340647816 0.367441025641 -32.576 32.576 4224072635.0 2.904057
-0.21 1.47629 0.94 3.8604 2.397 2.592 2.38 6.94174290664 0.237069775641 -78.2177 78.2177 2074033687.0 1.85337
0.07 1.36721 0.731 3.7888 2.952 3.291 2.934 1.54081363302 0.358669423077 -5.2086 5.2086 2075871031.0 3.096838
-0.45 0.74587 -0.466 3.7258 6.088 6.537 6.064 5.52424460452 0.475463525641 7.6862 7.6862 1002216396.0 4.500025
0.33 2.65602 1.741 4.0008 0.649 0.633 0.635 6.61360033468 0.044731025641 145.8008 145.8008 2075185289.0 0.1999977
0.28 1.30853 0.419 3.8042 3.703 4.018 3.685 6.68895872358 0.345452788462 -38.8527 38.8527 3148499037.0 1.27998
